order_id,customer_id,order_ts,currency
1016448,2684,2021-12-08 19:17:04,RMB
1016449,2684,2023-02-22 20:46:31,RMB
1016450,2684,2022-06-26 10:09:21,RMB
1016451,2684,2023-02-13 19:48:32,RMB
1016452,2684,2023-07-18 21:57:14,RMB
1016453,2685,2023-02-09 12:16:36, sgd
1016454,2685,2023-03-09 16:37:47, sgd
1016455,2686,2023-10-16 01:17:16,RMB
1016456,2687,2023-12-13 19:03:49,gbp
1016457,2687,2024-01-07 21:13:50,gbp
1016458,2687,2024-03-09 11:27:08,SGD
1016459,2687,2024-02-22 05:11:13,gbp
1016460,2687,2024-01-12 16:01:00,gbp
1016461,2687,2024-03-12 05:56:11,sgd 
1016462,2687,2024-01-16 19:32:42,gbp
1016463,2688,2023-10-27 09:03:09, sgd
1016464,2689,2021-12-09 12:56:11,GBP
1016465,2689,2022-08-06 10:21:44,GBP
1016466,2689,2022-08-03 11:57:35,GBP
1016467,2689,2022-02-09 13:12:47,GBP
1016468,2689,2022-01-07 18:29:11,GBP
1016469,2689,2021-10-08 20:17:16,GBP
1016470,2689,2021-10-05 13:40:54,GBP
1016471,2689,2023-05-13 00:04:01,GBP
1016472,2690,2022-12-04 22:15:24,jpy
1016473,2690,2023-08-05 22:31:53,jpy
1016474,2690,2022-10-11 02:22:16,CNY
1016475,2690,2023-12-27 17:04:06,jpy
1016476,2690,2023-01-11 21:07:05,jpy
1016477,2690,2023-01-15 15:48:26,jpy
1016478,2690,2023-09-09 09:10:40,jpy
1016479,2691,2022-09-10 23:44:01,gbp
1016480,2692,2023-05-05 18:53:16,eur
1016481,2692,2023-07-15 09:50:20,eur
1016482,2692,2022-11-14 11:47:11,eur
1016483,2692,2021-09-03 11:04:27,eur
1016484,2692,2023-01-11 21:59:40,eur
1016485,2692,2023-03-06 15:18:00,eur
1016486,2692,2022-08-11 15:22:32,GBP
1016487,2692,2022-12-16 16:57:02,eur
1016488,2692,2022-08-03 04:44:09,eur
1016489,2692,2022-05-12 15:47:12,eur
1016490,2692,2022-01-07 08:39:57,USD
1016491,2692,2022-04-30 09:37:54,eur
1016492,2692,2020-12-07 15:23:12,eur
1016493,2692,2022-05-17 20:22:11,eur
1016494,2693,2023-06-16 07:42:28,SGD
1016495,2693,2024-03-03 22:56:52,SGD
1016496,2693,2023-02-08 01:36:48,CNY
1016497,2693,2023-07-19 22:29:39,SGD
1016498,2693,2023-04-27 19:47:54,SGD
1016499,2693,2023-04-06 20:55:13,SGD
1016500,2693,2023-08-01 22:13:48,SGD
1016501,2694,2023-11-16 22:31:01,cny
1016502,2694,2023-10-28 15:40:37,cny
1016503,2694,2023-11-22 14:22:12,JPY
1016504,2694,2023-12-08 03:31:32,cny
1016505,2694,2023-11-04 15:56:50,cny
1016506,2694,2023-10-16 19:17:48,cny
1016507,2694,2024-02-15 12:27:34,rmb
1016508,2694,2023-09-15 08:44:16,cny
1016509,2694,2023-09-20 12:12:30,cny
1016510,2694,2023-10-02 00:35:42,EUR
1016511,2695,2021-09-17 15:51:03,EUR
1016512,2695,2021-03-08 20:50:23,EUR
1016513,2695,2022-12-27 09:22:50,EUR
1016514,2695,2020-08-10 09:32:30,EUR
1016515,2695,2023-01-13 11:33:23,EUR
1016516,2695,2021-02-24 06:53:49,EUR
1016517,2695,2022-04-30 01:29:08,EUR
1016518,2695,2021-04-22 00:00:38,EUR
1016519,2695,2023-08-12 12:06:52,EUR
1016520,2695,2022-10-01 09:02:59,EUR
1016521,2695,2021-01-21 09:42:24,EUR
1016522,2695,2022-08-26 15:22:50,EUR
1016523,2695,2021-01-07 10:54:24,EUR
1016524,2695,2021-03-24 16:58:09,EUR
1016525,2695,2022-12-11 09:46:59,EUR
1016526,2695,2022-06-06 12:49:48,EUR
1016527,2695,2022-05-29 06:52:51,EUR
1016528,2695,2022-08-29 13:27:52,EUR
1016529,2695,2021-05-24 07:31:04,gbp
1016530,2695,2021-08-25 19:24:33,gbp
1016531,2695,2021-03-09 19:32:51,EUR
1016532,2695,2022-02-02 07:31:42,gbp
1016533,2695,2021-06-26 08:36:55,EUR
1016534,2695,2021-12-03 12:42:10,EUR
1016535,2695,2023-01-07 20:25:04,EUR
1016536,2695,2021-12-24 14:49:52,EUR
1016537,2695,2022-07-13 16:45:09,EUR
1016538,2695,2020-09-20 16:38:04,EUR
1016539,2696,2022-11-11 18:52:33, sgd
1016540,2697,2023-03-16 05:35:36, sgd
1016541,2697,2023-09-24 08:27:31, sgd
1016542,2697,2021-11-01 17:41:49, sgd
1016543,2697,2023-06-21 02:16:09, sgd
1016544,2697,2022-05-22 13:36:50, sgd
1016545,2697,2022-02-20 05:28:43,SGD
1016546,2697,2023-06-10 10:28:17, sgd
1016547,2697,2022-07-07 23:18:13, sgd
1016548,2697,2022-10-22 12:54:39, sgd
1016549,2697,2023-07-23 19:18:40, sgd
1016550,2697,2023-01-13 13:32:57,gbp
1016551,2697,2022-10-13 02:16:59, sgd
1016552,2697,2024-01-14 14:50:20, sgd
1016553,2697,2022-01-14 23:25:12,YEN
1016554,2697,2021-12-10 13:43:15, sgd
1016555,2697,2022-07-27 12:40:20, sgd
1016556,2697,2022-08-29 16:39:29,usd
1016557,2697,2022-12-02 10:26:30, sgd
1016558,2697,2023-06-07 21:58:25, sgd
1016559,2697,2023-01-26 14:51:38, sgd
1016560,2698,2024-01-10 14:58:43,GBP
1016561,2698,2023-06-24 08:12:48,GBP
1016562,2698,2022-09-29 19:34:30,GBP
1016563,2698,2023-02-23 06:33:43,GBP
1016564,2698,2024-01-15 19:18:35,sgd
1016565,2700,2023-10-31 23:23:59,EUR
1016566,2700,2021-03-31 08:20:54,EUR
1016567,2700,2022-11-09 14:12:00,EUR
1016568,2700,2023-10-26 20:04:18,EUR
1016569,2700,2023-02-20 00:06:20,EUR
1016570,2700,2022-04-06 16:59:03,EUR
1016571,2700,2020-05-26 20:46:16,EUR
1016572,2700,2022-07-08 15:58:13,EUR
1016573,2701,2022-06-23 04:44:31,EUR
1016574,2702,2024-02-16 16:28:59,gbp
1016575,2702,2024-03-08 01:52:48,sgd 
1016576,2702,2024-02-29 14:16:41,sgd 
1016577,2702,2024-01-19 15:46:57,sgd 
1016578,2702,2023-12-03 21:19:02,USD
1016579,2702,2024-01-06 07:39:13,sgd 
1016580,2702,2024-03-03 21:58:57,sgd 
1016581,2702,2023-10-29 20:14:32,sgd 
1016582,2703,2024-02-12 22:41:11,cny
1016583,2704,2021-12-07 05:03:13,JPY
1016584,2704,2021-12-12 09:47:50,JPY
1016585,2704,2020-07-11 09:27:35,SGD
1016586,2704,2023-10-21 05:57:02,JPY
1016587,2704,2022-05-24 22:54:43,GBP
1016588,2704,2022-03-21 19:15:32,JPY
1016589,2704,2021-10-11 20:45:54,EUR
1016590,2704,2023-10-24 05:09:55,JPY
1016591,2704,2023-03-03 09:48:46,JPY
1016592,2704,2023-02-23 16:32:25,JPY
1016593,2704,2021-02-05 01:18:37,JPY
1016594,2704,2023-02-07 08:50:36,JPY
1016595,2704,2021-10-24 18:50:28,JPY
1016596,2704,2022-12-07 21:16:00,JPY
1016597,2704,2021-11-21 21:25:32,SGD
1016598,2704,2022-11-09 19:18:19,sgd
1016599,2704,2021-06-24 05:00:16,JPY
1016600,2704,2022-02-20 07:05:24,JPY
1016601,2704,2022-04-18 06:38:05,sgd 
1016602,2705,2023-12-26 10:07:20,RMB
1016603,2706,2022-09-25 11:41:46, sgd
1016604,2706,2021-04-21 15:07:12, sgd
1016605,2706,2021-04-13 16:44:35, sgd
1016606,2706,2022-07-09 07:50:16, sgd
1016607,2707,2022-02-17 08:02:18,jpy
1016608,2707,2021-08-10 19:08:25,jpy
1016609,2707,2021-07-18 19:15:47,jpy
1016610,2707,2023-05-26 14:22:50,jpy
1016611,2708,2022-12-02 13:08:30,sgd
1016612,2708,2023-11-27 03:28:50,usd
1016613,2708,2024-01-12 01:49:25,usd
1016614,2708,2022-11-15 04:49:54,usd
1016615,2708,2023-04-11 19:58:39,usd
1016616,2708,2023-03-19 08:37:42,usd
1016617,2708,2023-09-20 13:05:43,usd
1016618,2708,2022-12-26 16:38:46,usd
1016619,2708,2023-01-16 20:05:25,usd
1016620,2708,2023-07-20 06:18:49,usd
1016621,2708,2023-05-28 06:50:48,usd
1016622,2708,2022-11-08 15:31:16,usd
1016623,2708,2023-05-02 20:42:55,usd
1016624,2708,2023-08-17 22:03:44,usd
1016625,2708,2023-09-09 17:30:31,usd
1016626,2708,2022-11-29 05:29:15,usd
1016627,2708,2023-05-07 09:45:25,RMB
1016628,2708,2023-03-15 15:30:00,usd
1016629,2708,2022-12-20 06:08:01,usd
1016630,2708,2023-08-18 16:04:08,usd
1016631,2708,2022-11-26 23:30:52,usd
1016632,2708,2023-05-05 00:34:26,usd
1016633,2708,2023-01-18 18:10:50,usd
1016634,2708,2023-06-07 05:17:42,usd
1016635,2708,2024-01-16 18:22:45,usd
1016636,2708,2022-09-29 13:10:31,usd
1016637,2708,2022-10-24 00:46:46,usd
1016638,2708,2023-11-23 15:34:38,usd
1016639,2708,2023-07-06 08:05:43,usd
1016640,2708,2023-07-24 00:52:37,usd
1016641,2708,2023-08-23 17:06:49,usd
1016642,2708,2023-08-09 21:29:26,usd
1016643,2708,2023-05-05 15:23:37,usd
1016644,2709,2020-04-21 13:48:38,GBP
1016645,2710,2022-02-19 09:13:13,EUR
1016646,2710,2023-04-11 04:16:40,EUR
1016647,2710,2022-04-25 18:48:00,EUR
1016648,2710,2024-02-17 04:56:56,EUR
1016649,2710,2021-09-28 15:39:27,EUR
1016650,2710,2022-04-18 09:13:28,EUR
1016651,2711,2022-09-29 02:30:37,JPY
1016652,2711,2022-03-14 10:50:53,JPY
1016653,2711,2022-12-12 04:29:44,JPY
1016654,2711,2022-09-11 04:28:07,usd
1016655,2711,2022-01-30 09:54:40,usd
1016656,2711,2021-09-04 17:02:02,CNY
1016657,2711,2023-11-27 16:23:40,JPY
1016658,2711,2023-07-26 09:50:03,JPY
1016659,2711,2022-01-03 03:47:36,JPY
1016660,2711,2023-08-29 13:38:28,sgd
1016661,2711,2022-07-18 22:54:49,gbp
1016662,2711,2021-11-24 17:58:58,JPY
1016663,2711,2023-02-13 10:59:51,JPY
1016664,2711,2023-05-25 06:16:12,EUR
1016665,2711,2021-06-08 08:45:57,JPY
1016666,2711,2022-03-27 11:04:45,JPY
1016667,2711,2024-03-22 17:51:04,JPY
1016668,2711,2021-08-12 04:35:23,rmb
1016669,2711,2022-08-13 10:56:57,JPY
1016670,2711,2022-04-10 00:58:34,JPY
1016671,2712,2023-04-27 10:40:16,USD
1016672,2712,2023-06-08 04:31:54,USD
1016673,2712,2022-12-30 19:50:18,USD
1016674,2712,2022-06-29 01:58:35,USD
1016675,2712,2023-06-04 00:34:34,USD
1016676,2713,2022-10-05 10:00:49,RMB
1016677,2713,2021-02-20 14:38:21,RMB
1016678,2713,2023-08-20 08:55:48,RMB
1016679,2713,2022-02-10 12:52:38,RMB
1016680,2713,2022-07-14 18:36:45,RMB
1016681,2713,2023-03-13 13:44:23,RMB
1016682,2713,2022-03-02 03:22:23,RMB
1016683,2713,2022-07-12 10:50:29,RMB
1016684,2713,2021-05-24 01:52:06, sgd
1016685,2713,2020-06-24 10:31:10,RMB
1016686,2714,2023-01-20 21:19:36,GBP
1016687,2714,2023-09-12 15:57:43,eur
1016688,2714,2022-05-24 12:43:19,GBP
1016689,2714,2022-01-05 18:52:56,GBP
1016690,2714,2022-10-19 18:03:48,GBP
1016691,2714,2023-07-24 13:17:57,GBP
1016692,2714,2022-08-03 07:50:30,GBP
1016693,2714,2023-11-26 06:43:15,GBP
1016694,2714,2023-10-31 16:28:28,GBP
1016695,2714,2023-05-08 12:46:27,GBP
1016696,2714,2023-07-28 15:41:29,GBP
1016697,2714,2022-11-07 21:09:39,GBP
1016698,2714,2024-02-05 03:42:17,GBP
1016699,2714,2023-03-17 21:44:31,GBP
1016700,2714,2021-12-11 03:19:59,sgd 
1016701,2715,2022-12-09 02:39:09,sgd 
1016702,2715,2021-07-15 07:35:30,RMB
1016703,2715,2022-10-29 12:11:16,RMB
1016704,2715,2022-12-23 08:40:55,RMB
1016705,2715,2022-11-13 16:29:43,RMB
1016706,2715,2023-01-10 13:39:44,RMB
1016707,2715,2023-03-12 18:27:02,RMB
1016708,2715,2023-01-01 11:56:01,jpy
1016709,2716,2023-11-09 17:56:04,RMB
1016710,2716,2023-11-27 17:58:29,RMB
1016711,2716,2023-11-19 11:06:30,RMB
1016712,2716,2023-09-20 09:04:24,RMB
1016713,2716,2024-03-18 14:48:36, sgd
1016714,2717,2024-04-07 13:44:15,eur
1016715,2717,2024-04-02 19:21:18,eur
1016716,2717,2024-04-15 16:05:26,eur
1016717,2717,2024-04-01 19:39:14,JPY
1016718,2717,2024-03-31 18:56:14,eur
1016719,2718,2021-02-24 14:53:13, sgd
1016720,2719,2021-07-18 13:11:18, sgd
1016721,2719,2023-11-21 10:41:47, sgd
1016722,2720,2023-09-15 13:37:33,GBP
1016723,2720,2022-11-25 11:00:25,GBP
1016724,2720,2021-10-06 05:20:51,GBP
1016725,2720,2023-02-17 14:20:18,GBP
1016726,2720,2024-02-01 03:29:04,GBP
1016727,2720,2022-11-13 04:29:18,GBP
1016728,2720,2022-10-27 11:35:24,sgd 
1016729,2720,2021-12-26 08:13:21,EUR
1016730,2720,2024-01-12 09:36:30,GBP
1016731,2720,2021-08-27 16:53:45,GBP
1016732,2720,2022-10-27 01:59:17,GBP
1016733,2720,2021-09-21 03:04:01,GBP
1016734,2721,2022-02-09 20:20:41,rmb
1016735,2723,2022-08-02 21:18:37,CNY
1016736,2723,2023-11-22 02:17:45,CNY
1016737,2724,2023-02-10 00:43:06,SGD
1016738,2724,2024-01-03 00:07:59,SGD
1016739,2724,2022-09-15 07:02:42,SGD
1016740,2724,2022-12-05 03:09:33,SGD
1016741,2724,2023-06-23 19:00:38,SGD
1016742,2725,2023-06-25 21:55:47,sgd
1016743,2725,2022-07-13 20:22:22,sgd
1016744,2725,2022-03-22 04:55:51,sgd
1016745,2725,2022-07-01 14:44:17,sgd
1016746,2725,2023-09-20 05:55:29,sgd 
1016747,2725,2022-10-28 01:12:05,sgd
1016748,2725,2022-05-10 16:34:15,sgd
1016749,2725,2023-01-02 01:56:31,sgd
1016750,2725,2023-02-27 12:45:06,sgd
1016751,2725,2022-05-26 04:18:06,sgd
1016752,2725,2022-02-20 08:32:53,sgd
1016753,2725,2023-02-26 07:44:12,sgd
1016754,2725,2022-03-06 17:09:04,sgd
1016755,2725,2022-07-27 07:41:43,EUR
1016756,2725,2023-04-28 03:04:55,sgd
1016757,2725,2023-06-04 08:21:08,sgd
1016758,2725,2023-04-24 17:10:15,sgd
1016759,2725,2022-07-30 21:34:09,sgd
1016760,2725,2023-03-10 02:06:58,sgd
1016761,2725,2022-11-18 15:54:54,usd
1016762,2725,2023-03-17 13:43:04,sgd
1016763,2726,2024-03-03 13:03:15,sgd
1016764,2726,2023-11-13 06:36:19,sgd
1016765,2726,2024-02-04 11:23:32,sgd
1016766,2727,2023-07-29 07:33:53, sgd
1016767,2727,2023-10-30 23:02:10, sgd
1016768,2728,2024-02-14 23:32:08, sgd
1016769,2728,2023-12-05 08:36:22, sgd
1016770,2728,2024-03-20 13:50:15, sgd
1016771,2728,2024-01-31 05:59:13, sgd
1016772,2728,2024-03-28 15:37:58, sgd
1016773,2728,2024-02-25 21:44:06, sgd
1016774,2728,2024-01-24 02:01:36, sgd
1016775,2728,2024-03-11 15:02:50, sgd
1016776,2728,2024-03-07 22:48:31, sgd
1016777,2728,2024-02-14 20:17:40, sgd
1016778,2728,2024-01-29 14:33:00, sgd
1016779,2728,2024-01-21 04:18:31, sgd
1016780,2728,2024-02-01 11:41:55, sgd
1016781,2728,2024-01-30 18:55:35, sgd
1016782,2728,2024-02-23 20:13:33, sgd
1016783,2728,2024-01-06 05:35:35, sgd
1016784,2729,2023-08-24 02:19:24,jpy
1016785,2730,2023-10-22 11:40:47,gbp
1016786,2730,2023-06-14 08:10:19,eur
1016787,2731,2024-03-16 03:06:19,sgd
1016788,2731,2024-01-30 03:29:10,USD
1016789,2731,2024-02-07 04:31:16,USD
1016790,2731,2024-02-26 13:30:31,USD
1016791,2731,2024-03-23 07:48:35,USD
1016792,2731,2024-02-15 06:51:29,USD
1016793,2731,2023-12-12 01:57:54,USD
1016794,2731,2024-02-11 07:11:15,USD
1016795,2731,2024-02-12 01:42:21,USD
1016796,2731,2023-11-27 06:52:28,USD
1016797,2731,2024-02-15 02:39:19,USD
1016798,2731,2023-12-13 23:03:54,yen
1016799,2731,2024-03-26 14:31:10,USD
1016800,2731,2024-03-12 23:16:07,USD
1016801,2731,2023-12-31 06:18:41,USD
1016802,2731,2023-12-25 03:57:54,USD
1016803,2731,2024-01-23 10:38:30,CNY
1016804,2731,2023-11-20 10:59:05,USD
1016805,2731,2024-01-22 20:50:57,sgd 
1016806,2731,2024-01-23 10:18:45,USD
1016807,2731,2024-01-22 17:04:15,USD
1016808,2732,2023-01-18 20:10:18,SGD
1016809,2732,2023-10-19 06:46:33,SGD
1016810,2732,2023-07-28 22:44:00,SGD
1016811,2733,2023-07-17 20:37:23,eur
1016812,2735,2023-08-27 09:59:22,CNY
1016813,2735,2023-04-03 05:18:28,CNY
1016814,2735,2023-02-04 01:18:24,CNY
1016815,2737,2024-04-12 11:16:17, sgd
1016816,2737,2024-02-18 08:02:47,JPY
1016817,2737,2024-03-30 19:19:57,SGD
1016818,2737,2024-03-07 16:48:09,SGD
1016819,2737,2024-02-27 18:56:46,SGD
1016820,2737,2024-03-10 12:11:19,SGD
1016821,2737,2024-03-26 13:25:48,SGD
1016822,2737,2024-04-04 08:33:35,SGD
1016823,2737,2024-04-16 05:06:44,SGD
1016824,2737,2024-03-20 06:30:20,SGD
1016825,2737,2024-03-18 11:15:46,SGD
1016826,2737,2024-02-23 10:57:43,yen
1016827,2737,2024-04-08 14:18:41,SGD
1016828,2737,2024-03-27 08:29:13,SGD
1016829,2737,2024-03-23 14:33:39, sgd
1016830,2737,2024-03-05 17:29:06,SGD
1016831,2737,2024-03-24 00:06:48,SGD
1016832,2737,2024-03-17 04:24:13,SGD
1016833,2737,2024-03-29 12:59:49,SGD
1016834,2737,2024-02-27 12:46:38,RMB
1016835,2737,2024-03-04 14:29:18,SGD
1016836,2737,2024-03-22 07:43:18,SGD
1016837,2737,2024-04-21 23:48:34,SGD
1016838,2737,2024-03-01 21:10:38,SGD
1016839,2737,2024-03-18 14:46:09,EUR
1016840,2737,2024-03-08 03:43:35,SGD
1016841,2737,2024-03-22 08:38:22,SGD
1016842,2737,2024-03-13 13:01:53,SGD
1016843,2737,2024-02-18 07:03:51,SGD
1016844,2737,2024-03-09 09:58:23,SGD
1016845,2737,2024-02-15 05:08:18,SGD
1016846,2737,2024-03-10 19:38:19,SGD
1016847,2737,2024-03-21 05:53:58,SGD
1016848,2737,2024-04-09 14:42:43,SGD
1016849,2738,2020-01-26 00:38:42,yen
1016850,2739,2022-06-05 12:25:13,RMB
1016851,2740,2024-01-30 21:27:43,gbp
1016852,2740,2024-01-17 15:07:42,gbp
1016853,2740,2024-04-01 06:14:35,gbp
1016854,2740,2023-12-16 03:50:49,gbp
1016855,2741,2024-03-17 01:15:17,GBP
1016856,2742,2022-06-28 00:04:20,sgd
1016857,2743,2021-11-08 20:11:33,EUR
1016858,2744,2023-02-17 22:03:31,JPY
1016859,2744,2022-04-18 07:26:05,JPY
1016860,2745,2023-10-06 15:51:38,RMB
1016861,2746,2023-07-22 15:41:40,RMB
1016862,2747,2024-02-04 07:54:09,RMB
1016863,2747,2024-02-01 19:23:03,RMB
1016864,2747,2024-04-04 02:52:23,RMB
1016865,2747,2024-02-16 12:46:06,RMB
1016866,2747,2024-02-22 22:36:02,RMB
1016867,2747,2024-03-24 10:42:55,RMB
1016868,2747,2024-03-02 23:18:06,RMB
1016869,2747,2024-02-21 18:15:02,RMB
1016870,2747,2024-03-24 09:42:19,RMB
1016871,2747,2024-02-25 00:53:44,RMB
1016872,2747,2024-03-04 21:18:27,RMB
1016873,2747,2024-01-10 23:55:19,sgd 
1016874,2747,2024-02-11 14:03:45,RMB
1016875,2747,2024-03-20 00:26:53,RMB
1016876,2747,2024-03-12 06:22:14,RMB
1016877,2747,2024-01-09 08:32:25,RMB
1016878,2748,2024-01-04 14:13:10,SGD
1016879,2748,2021-08-28 06:19:44,SGD
1016880,2748,2023-02-16 21:05:49,SGD
1016881,2748,2020-01-07 21:29:22,SGD
1016882,2749,2024-03-11 21:41:04,jpy
1016883,2750,2022-08-22 23:48:49, sgd
1016884,2750,2023-04-29 19:39:26, sgd
1016885,2751,2023-11-27 13:33:03,cny
1016886,2751,2023-06-16 10:57:51,eur
1016887,2752,2023-10-25 22:06:37,yen
1016888,2753,2020-03-04 22:13:21,sgd
1016889,2754,2023-12-26 04:49:17,JPY
1016890,2755,2022-09-18 16:00:54,rmb
1016891,2756,2023-12-28 17:03:47,usd
1016892,2756,2023-09-15 11:11:38,CNY
1016893,2757,2020-12-12 00:17:56,jpy
1016894,2757,2020-12-20 01:16:28,jpy
1016895,2757,2022-11-02 10:33:45,jpy
1016896,2757,2023-01-07 10:24:16,jpy
1016897,2757,2022-03-18 13:42:43,jpy
1016898,2757,2022-11-19 07:36:45,usd
1016899,2757,2023-09-16 11:40:55,jpy
1016900,2757,2022-12-01 19:58:14,usd
1016901,2757,2023-07-22 00:16:24,jpy
1016902,2757,2022-05-27 01:34:43,jpy
1016903,2757,2023-09-20 13:01:58,sgd 
1016904,2757,2022-12-15 04:21:38,jpy
1016905,2757,2021-12-16 05:32:55,jpy
1016906,2757,2022-04-03 05:54:40,jpy
1016907,2757,2020-05-22 07:04:27,jpy
1016908,2757,2022-05-30 10:23:45,jpy
1016909,2757,2021-10-22 16:41:09,jpy
1016910,2757,2021-09-15 22:53:52,jpy
1016911,2758,2022-06-27 03:29:23,sgd
1016912,2758,2023-04-26 07:40:49,EUR
1016913,2758,2023-11-12 13:33:46,RMB
1016914,2758,2023-08-16 01:07:30,sgd
1016915,2758,2023-04-23 00:17:06,sgd
1016916,2758,2022-03-23 15:51:29,sgd
1016917,2758,2024-01-19 09:55:44,sgd
1016918,2758,2021-02-13 12:24:42,sgd
1016919,2758,2023-03-06 14:38:48,sgd
1016920,2758,2022-12-29 23:56:12,sgd
1016921,2758,2023-09-24 14:58:53,sgd
1016922,2758,2022-08-28 09:17:27,sgd
1016923,2758,2023-06-30 05:08:38,sgd
1016924,2758,2024-01-28 23:58:15,sgd
1016925,2759,2023-05-14 23:18:58,jpy
1016926,2759,2023-07-22 06:36:49,jpy
1016927,2759,2023-07-06 18:32:16,jpy
1016928,2759,2023-05-15 09:31:22,jpy
1016929,2759,2023-07-15 23:34:36,jpy
1016930,2760,2022-04-26 01:43:37,EUR
1016931,2761,2024-02-02 07:16:55,eur
1016932,2761,2023-12-09 12:41:46,eur
1016933,2761,2023-12-06 07:48:13,eur
1016934,2761,2023-12-02 05:45:17,eur
1016935,2761,2024-01-15 03:47:52,eur
1016936,2761,2024-03-24 13:28:05,eur
1016937,2761,2024-01-14 20:51:32,eur
1016938,2761,2024-01-16 09:27:43,eur
1016939,2761,2023-12-01 22:17:27,eur
1016940,2761,2023-11-21 22:17:48,eur
1016941,2761,2023-12-31 15:27:02,GBP
1016942,2761,2024-01-27 14:32:51,eur
1016943,2761,2023-11-21 13:13:34,eur
1016944,2761,2023-12-13 21:21:44,eur
1016945,2761,2024-01-04 07:51:26,eur
1016946,2761,2023-10-28 19:40:40,eur
1016947,2761,2023-12-27 04:18:11,eur
1016948,2761,2023-12-09 06:34:04,eur
1016949,2762,2022-12-15 17:52:27,cny
1016950,2763,2021-04-23 03:22:58,SGD
1016951,2763,2023-01-13 22:54:05, sgd
1016952,2764,2023-10-24 08:02:27,SGD
1016953,2764,2024-02-01 18:04:13,SGD
1016954,2765,2022-11-18 23:12:03,EUR
1016955,2765,2023-11-25 22:49:32,EUR
1016956,2765,2023-05-12 22:50:26,EUR
1016957,2765,2022-12-17 05:21:11,EUR
1016958,2765,2023-05-19 06:48:44,EUR
1016959,2765,2023-03-17 03:48:52,EUR
1016960,2765,2023-05-26 15:07:35,EUR
1016961,2765,2023-08-07 22:16:49,sgd 
1016962,2765,2024-02-19 13:54:47,EUR
1016963,2766,2022-05-17 08:35:06,eur
1016964,2767,2022-04-25 06:15:11,GBP
1016965,2768,2023-06-04 01:50:23,rmb
1016966,2768,2023-12-26 15:15:15,rmb
1016967,2768,2023-07-02 04:51:38,rmb
1016968,2768,2023-07-21 16:16:24,rmb
1016969,2768,2023-05-28 16:38:59,rmb
1016970,2768,2024-03-02 02:03:15,JPY
1016971,2768,2023-09-29 17:32:41,rmb
1016972,2769,2023-11-14 08:34:19,CNY
1016973,2769,2022-03-24 12:30:54,yen
1016974,2769,2021-01-10 08:59:14,CNY
1016975,2769,2022-08-10 14:29:22, sgd
1016976,2769,2021-06-08 08:41:19,CNY
1016977,2769,2021-09-19 01:51:04,CNY
1016978,2769,2021-07-26 02:15:27,USD
1016979,2770,2023-12-01 11:36:23,gbp
1016980,2770,2024-02-28 13:14:39,gbp
1016981,2771,2024-01-02 06:23:52,CNY
1016982,2772,2022-10-19 05:18:52,EUR
1016983,2772,2023-02-03 05:28:49,EUR
1016984,2772,2022-07-09 01:00:06,EUR
1016985,2772,2021-12-05 23:46:09,EUR
1016986,2772,2023-06-06 09:23:58,EUR
1016987,2772,2022-12-01 19:30:19,EUR
1016988,2772,2022-07-04 06:13:19,EUR
1016989,2772,2023-05-28 02:46:35,EUR
1016990,2772,2022-10-13 19:46:58,EUR
1016991,2772,2021-12-28 16:36:02,EUR
1016992,2772,2022-11-03 17:59:55,EUR
1016993,2772,2022-04-23 16:59:14,EUR
1016994,2772,2022-10-30 21:08:09,EUR
1016995,2772,2023-05-05 20:28:52,EUR
1016996,2772,2023-03-17 01:52:21,YEN
1016997,2772,2023-07-21 17:53:12,EUR
1016998,2772,2023-03-14 08:53:40,EUR
1016999,2772,2022-05-24 03:43:00,EUR
1017000,2772,2022-06-26 10:31:15,EUR
1017001,2772,2023-06-24 06:39:39,jpy
1017002,2772,2023-04-25 06:17:46,EUR
1017003,2772,2022-06-06 03:46:11,eur
1017004,2772,2023-04-14 02:49:53,EUR
1017005,2772,2022-07-24 10:28:44,EUR
1017006,2772,2023-04-29 15:55:31,EUR
1017007,2772,2022-08-17 00:42:25,EUR
1017008,2772,2021-12-21 08:07:09,cny
1017009,2773,2023-10-22 16:17:07,cny
1017010,2774,2022-11-07 22:37:48,EUR
1017011,2774,2022-11-24 04:15:03,RMB
1017012,2775,2023-01-13 06:29:24,eur
1017013,2775,2022-10-01 09:29:38,eur
1017014,2775,2023-03-28 02:23:02,eur
1017015,2775,2022-08-03 06:11:03,eur
1017016,2776,2020-02-21 00:53:34,cny
1017017,2776,2020-05-18 19:39:09,cny
1017018,2776,2022-01-04 17:31:01,cny
1017019,2776,2020-03-23 18:08:02,cny
1017020,2776,2022-03-13 11:05:14,cny
1017021,2776,2019-10-26 03:44:24,sgd
1017022,2776,2020-09-26 23:54:35,cny
1017023,2776,2022-12-29 21:13:44,cny
1017024,2776,2019-11-10 09:45:44,cny
1017025,2776,2021-03-03 14:54:00,cny
1017026,2776,2020-11-07 03:38:07,cny
1017027,2776,2020-05-31 11:10:16,jpy
1017028,2776,2022-06-17 06:43:12,cny
1017029,2776,2020-03-22 05:48:08,sgd
1017030,2776,2022-03-18 16:04:58,cny
1017031,2776,2022-12-14 18:58:18,cny
1017032,2776,2021-08-14 08:33:13,USD
1017033,2777,2023-12-16 22:41:49,CNY
1017034,2777,2023-10-29 23:37:01,CNY
