order_id,product_id,category,quantity,unit_price
1016099,25847,automotive,1,551.98
1016100,21914,garden,4,196.13
1016101,78284,garden,1,298.13
1016101,57128,automotive,3,178.65
1016101,79160,automotive,1,367.80
1016101,65652,fashion,1,219.20
1016102,61320,home,10,389.74
1016102,72336,home,2,164.02
1016103,37535,fashion,5,35.01
1016104,14037,music,1,56.60
1016104,96121,fashion,2,74.83
1016105,20701,fashion,1,135.53
1016105,16858,garden,1,239.99
1016106,39154,sports,1,289.49
1016107,79626,toys,1,113.09
1016108,87802,toys,1,35.31
1016108,62833,toys,1,81.61
1016108,95328,office,2,34.36
1016108,70927,toys,1,70.99
1016108,77504,jewelry,3,194.16
1016108,19135,toys,2,28.73
1016109,78325,music,1,215.01
1016109,36198,sports,2,303.80
1016109,56757,electronics,3,208.16
1016110,34500,grocery,1,20.22
1016111,20918,fashion,1,195.41
1016111,80934,fashion,2,93.58
1016111,60407,fashion,1,141.81
1016111,41801,fashion,3,38.20
1016111,28334,automotive,1,752.61
1016112,57780,electronics,3,1161.50
1016112,41862,toys,1,88.58
1016112,75925,office,2,110.12
1016112,36820,fashion,1,233.12
1016112,93365,electronics,5,208.86
1016112,49838,office,10,13.83
1016113,44822,electronics,1,1227.96
1016113,39133,electronics,1,1411.28
1016113,81367,electronics,5,631.20
1016113,54449,electronics,1,195.28
1016113,57119,electronics,1,896.40
1016113,94771,pet,2,78.68
1016114,61772,jewelry,2,303.07
1016114,64621,jewelry,2,1462.36
1016115,22189,books,3,47.72
1016115,36585,sports,1,268.05
1016115,78436,electronics,2,432.82
1016115,65142,home,2,81.94
1016115,46860,office,2,184.33
1016116,19111,office,1,46.19
1016116,25929,electronics,4,204.29
1016116,48889,electronics,1,926.09
1016116,81052,electronics,3,519.18
1016116,61087,office,3,123.11
1016117,91062,office,1,165.93
1016118,29091,office,1,43.29
1016119,47671,automotive,5,500.03
1016119,52708,toys,10,22.16
1016120,34333,fashion,3,245.54
1016120,83193,electronics,1,1293.92
1016120,96077,office,2,12.15
1016120,23443,office,1,175.60
1016120,31232,office,1,54.94
1016120,15475,pet,1,20.74
1016121,59519,office,2,32.14
1016121,80063,music,1,143.15
1016121,85060,electronics,2,923.80
1016122,56459,office,1,10.10
1016122,93719,office,1,173.97
1016122,95561,office,1,57.58
1016122,65794,office,1,104.46
1016122,37595,office,3,159.89
1016122,91410,jewelry,3,1247.46
1016122,83610,office,4,12.14
1016123,58202,books,1,42.66
1016124,69545,electronics,2,1103.10
1016124,10356,office,3,70.41
1016124,18961,sports,1,347.94
1016124,52253,grocery,1,32.45
1016124,33421,garden,1,243.79
1016124,12182,office,1,146.82
1016124,52420,office,1,28.13
1016125,11637,office,3,197.86
1016125,20152,electronics,1,1244.34
1016125,99857,electronics,1,685.28
1016126,74140,office,1,196.89
1016126,56628,electronics,4,1100.37
1016126,62592,office,1,65.02
1016126,70494,office,10,139.61
1016126,82478,jewelry,1,1846.91
1016126,87602,office,2,199.47
1016126,57448,office,3,141.38
1016126,16160,electronics,1,1303.02
1016127,78840,office,1,149.47
1016128,83322,electronics,2,99.23
1016129,47896,office,1,199.74
1016129,42997,office,2,147.26
1016130,66905,office,1,166.20
1016131,93365,automotive,1,25.12
1016131,69309,automotive,1,886.77
1016131,23797,automotive,5,88.17
1016131,53073,automotive,1,462.70
1016131,72394,automotive,1,881.54
1016132,32909,beauty,1,126.41
1016132,69100,pet,1,83.39
1016133,97879,music,1,145.99
1016133,70685,automotive,3,368.36
1016133,89502,automotive,1,857.22
1016134,60886,grocery,2,37.86
1016135,83009,grocery,1,9.63
1016136,34340,garden,1,42.00
1016137,32518,automotive,1,240.53
1016137,25415,music,4,149.45
1016137,61199,electronics,2,93.56
1016137,68514,pet,2,179.66
1016137,75562,electronics,1,88.09
1016137,87730,electronics,3,456.17
1016137,60511,grocery,4,32.09
1016137,76292,books,4,28.02
1016137,40519,home,10,184.70
1016138,29968,electronics,1,131.71
1016138,72618,electronics,3,388.76
1016139,85349,music,4,87.87
1016140,60717,automotive,2,190.95
1016141,82911,home,3,195.22
1016142,39167,automotive,3,257.94
1016142,74881,automotive,1,526.00
1016142,16054,home,1,61.15
1016142,44674,beauty,1,128.45
1016142,73256,garden,2,31.37
1016142,32776,automotive,10,259.81
1016142,95924,garden,3,40.42
1016142,70269,automotive,1,316.68
1016143,26379,automotive,2,76.09
1016143,71443,garden,4,260.99
1016143,54367,automotive,2,50.16
1016143,93953,garden,1,192.89
1016143,34572,home,2,301.54
1016143,40606,automotive,1,437.88
1016143,24762,home,1,210.81
1016143,38780,automotive,1,62.89
1016143,54064,garden,2,245.33
1016143,97687,garden,2,12.93
1016144,93694,pet,10,161.95
1016144,81389,automotive,10,809.93
1016144,69537,home,5,256.99
1016144,52189,beauty,1,12.67
1016144,12449,home,2,128.23
1016144,87523,home,2,393.59
1016144,55964,beauty,1,22.60
1016144,66126,electronics,1,1303.36
1016144,45692,home,1,21.07
1016145,49862,electronics,1,426.68
1016145,75285,beauty,1,87.07
1016145,91207,office,3,197.41
1016145,95273,jewelry,5,764.29
1016145,97754,beauty,2,92.28
1016146,35420,sports,1,312.59
1016147,10957,fashion,2,191.56
1016147,25665,beauty,5,70.59
1016147,83806,sports,1,248.81
1016148,14690,beauty,2,53.19
1016149,50936,beauty,1,97.28
1016150,56309,sports,1,344.88
1016151,73715,grocery,1,8.02
1016151,51070,sports,1,475.10
1016152,78979,fashion,2,85.51
1016152,57960,beauty,2,61.37
1016152,63340,electronics,2,171.89
1016153,73330,beauty,1,27.88
1016154,36582,garden,1,137.73
1016154,44102,fashion,2,43.98
1016154,38855,sports,1,248.66
1016154,57461,sports,2,499.54
1016154,51381,home,2,361.66
1016154,35252,fashion,1,179.88
1016155,41930,fashion,1,134.06
1016156,47201,sports,1,485.59
1016157,34672,beauty,1,100.10
1016157,81045,garden,1,73.10
1016157,43925,beauty,1,84.17
1016157,65243,fashion,1,194.13
1016157,59682,beauty,2,122.19
1016157,66651,sports,1,407.98
1016157,36930,home,2,254.94
1016157,91234,beauty,2,10.60
1016157,32441,grocery,1,25.11
1016158,58434,sports,1,30.14
1016158,33969,sports,1,164.70
1016158,48665,sports,2,168.70
1016158,92875,office,2,85.99
1016158,26736,fashion,1,27.01
1016159,14146,home,1,141.90
1016160,77281,beauty,1,60.80
1016161,62699,grocery,1,36.09
1016161,77834,garden,1,250.36
1016161,52701,garden,2,94.14
1016161,42828,garden,2,69.63
1016161,51898,garden,1,113.37
1016162,41493,garden,2,89.83
1016163,53233,garden,5,194.85
1016163,86283,pet,1,19.16
1016163,78565,toys,4,16.75
1016163,69094,garden,1,297.34
1016163,61320,pet,1,123.48
1016163,35505,garden,1,193.68
1016163,40735,automotive,1,79.15
1016163,35213,toys,1,96.14
1016164,12294,toys,5,79.75
1016165,72344,toys,2,59.73
1016165,61121,beauty,3,38.66
1016165,78606,electronics,1,251.94
1016165,47415,garden,4,278.12
1016165,55639,toys,2,51.08
1016165,54206,garden,1,64.38
1016165,85428,automotive,1,366.95
1016165,79683,electronics,2,790.79
1016165,72547,pet,4,40.61
1016165,33636,automotive,1,383.57
1016165,12344,automotive,1,836.93
1016165,49411,music,1,95.52
1016166,95562,music,2,203.13
1016166,49813,home,1,240.33
1016166,70260,electronics,1,248.03
1016166,45010,music,4,181.06
1016166,74170,toys,2,92.84
1016166,74960,toys,1,41.90
1016166,85478,garden,4,156.37
1016167,84763,garden,3,278.84
1016167,56992,garden,2,219.01
1016167,65997,electronics,1,828.79
1016168,56977,jewelry,2,426.85
1016169,13567,home,3,142.17
1016169,44856,automotive,4,362.94
1016169,42046,home,2,83.80
1016169,63412,toys,2,12.07
1016170,25535,jewelry,1,2088.26
1016170,24917,garden,5,69.33
1016171,44044,electronics,3,1486.69
1016172,48179,home,2,110.50
1016173,38426,office,2,90.23
1016174,62833,toys,5,71.32
1016174,29012,home,2,16.92
1016174,85060,electronics,1,589.41
1016174,60028,books,1,16.22
1016175,50366,toys,3,31.56
1016176,54376,music,2,100.53
1016177,70842,jewelry,1,1725.23
1016177,57723,music,1,151.33
1016178,21129,fashion,10,27.50
1016178,32625,jewelry,4,1951.72
1016178,59287,sports,1,135.61
1016178,76923,home,1,89.53
1016178,23377,pet,1,121.84
1016178,34040,home,1,75.60
1016179,87286,toys,3,34.99
1016180,76778,home,1,209.11
1016180,95841,home,3,142.59
1016180,73671,pet,1,64.62
1016181,41919,jewelry,2,2488.86
1016182,46547,jewelry,2,1999.64
1016182,81848,garden,3,97.22
1016182,79394,home,5,349.17
1016182,89665,sports,3,151.78
1016182,19958,pet,2,136.53
1016182,69416,jewelry,3,1609.36
1016183,87706,home,3,353.22
1016183,22595,toys,4,64.17
1016183,24424,jewelry,1,240.76
1016183,73021,electronics,1,1388.92
1016183,95103,jewelry,1,1066.99
1016183,67461,jewelry,10,1580.47
1016184,78154,home,3,38.68
1016184,72377,pet,5,70.47
1016184,79821,jewelry,1,1436.45
1016184,47197,home,1,341.84
1016184,24990,sports,1,146.95
1016184,61057,jewelry,1,2207.54
1016185,31915,home,1,207.32
1016185,20545,toys,1,119.65
1016186,44348,pet,1,157.97
1016186,47584,pet,2,64.29
1016186,42311,pet,1,93.07
1016186,80682,home,1,211.81
1016186,50265,jewelry,1,1178.02
1016186,12094,pet,10,14.53
1016186,43945,pet,2,106.03
1016186,82275,pet,1,84.21
1016187,88753,electronics,2,440.76
1016187,11840,jewelry,1,718.28
1016187,75637,jewelry,2,466.42
1016187,42813,jewelry,2,575.14
1016187,68297,pet,1,89.79
1016187,49292,jewelry,1,136.99
1016187,57364,jewelry,1,1026.66
1016187,19122,jewelry,1,876.91
1016187,45429,jewelry,5,231.62
1016187,95208,home,5,145.47
1016187,46249,home,3,163.66
1016187,53144,pet,3,20.11
1016187,64161,music,1,170.18
1016187,84866,home,1,309.53
1016187,39242,sports,1,360.49
1016188,15393,home,1,322.19
1016188,91295,pet,1,58.92
1016188,85839,pet,1,96.79
1016188,50498,jewelry,3,836.59
1016188,77767,home,2,18.51
1016188,10334,grocery,1,34.64
1016189,37862,home,1,378.60
1016190,39416,toys,5,100.18
1016191,63416,beauty,3,132.10
1016192,61379,beauty,1,20.26
1016192,13249,grocery,1,3.12
1016192,42843,pet,1,52.12
1016192,66326,pet,1,58.39
1016192,19223,toys,1,13.94
1016193,99487,pet,3,127.72
1016194,96269,pet,1,91.61
1016195,20105,beauty,1,8.61
1016195,53565,beauty,3,17.89
1016195,37582,pet,1,74.42
1016195,24762,home,2,205.61
1016196,31409,garden,1,68.29
1016196,52565,pet,3,128.83
1016196,84504,pet,2,150.73
1016196,59236,pet,3,89.87
1016196,18187,toys,1,16.92
1016196,32671,pet,1,28.74
1016197,87456,toys,2,92.24
1016198,12160,grocery,1,35.10
1016198,81803,grocery,1,8.55
1016198,60615,grocery,3,19.20
1016198,94437,fashion,1,249.87
1016198,71914,fashion,2,241.17
1016198,89005,books,2,27.29
1016199,36112,fashion,1,129.58
1016200,92190,music,2,59.57
1016201,81984,toys,1,89.17
1016202,32488,home,2,131.71
1016203,41204,jewelry,4,1518.32
1016204,67993,jewelry,2,783.96
1016205,95150,automotive,5,822.52
1016206,59461,toys,1,37.12
1016206,10244,toys,1,16.22
1016207,46103,jewelry,1,2384.52
1016208,63582,toys,4,82.48
1016208,56313,toys,2,50.46
1016209,66784,toys,3,112.15
1016209,49248,toys,1,91.14
1016209,61873,toys,1,56.08
1016210,97170,pet,4,23.46
1016211,31846,fashion,1,78.02
1016211,46927,sports,1,236.98
1016212,57920,fashion,5,101.13
1016212,97841,sports,1,125.64
1016213,17680,automotive,3,514.90
1016214,79917,office,5,106.66
1016214,84400,office,5,112.27
1016214,18831,office,1,128.20
1016215,98489,office,4,89.30
1016215,73865,electronics,2,875.81
1016215,18573,office,1,42.87
1016215,50553,office,2,73.74
1016216,26870,automotive,2,675.70
1016216,33711,sports,2,473.35
1016216,75604,office,10,181.79
1016216,90388,office,1,30.52
1016216,30338,office,1,84.35
1016216,55365,toys,1,33.35
1016217,14798,office,1,66.79
1016218,86341,jewelry,1,241.88
1016219,43284,office,1,187.00
1016219,90012,books,2,29.44
1016220,66910,books,1,9.42
1016221,49533,fashion,4,231.78
1016221,62148,office,3,134.50
1016222,30445,grocery,1,19.55
1016222,21359,office,2,53.56
1016222,43126,office,1,66.60
1016223,72172,fashion,3,201.25
1016224,36754,grocery,2,8.00
1016225,52034,music,10,150.13
1016226,51932,fashion,1,230.37
1016227,87010,fashion,1,109.31
1016227,57879,fashion,5,24.14
1016227,23290,music,4,211.96
1016227,67074,electronics,3,1423.46
1016227,50001,beauty,1,60.18
1016228,58857,electronics,1,118.89
1016229,87482,home,1,33.75
1016229,31063,music,10,219.55
1016230,49286,beauty,1,21.43
1016230,15032,garden,5,280.53
1016230,31945,books,1,11.10
1016231,30941,toys,3,107.32
1016231,28857,electronics,1,1029.13
1016232,52527,grocery,1,26.85
1016232,60511,grocery,2,32.96
1016232,97549,automotive,3,226.80
1016232,85586,beauty,10,113.92
1016233,75426,automotive,1,398.73
1016234,83128,home,4,170.06
1016234,84737,home,1,188.00
1016234,82849,music,4,54.64
1016234,78599,music,3,116.60
1016234,10365,home,2,100.24
1016234,99262,toys,10,94.06
1016234,27311,toys,1,29.44
1016234,43109,toys,3,61.70
1016235,51768,home,3,327.96
1016235,52034,music,2,189.57
1016235,28778,automotive,2,832.32
1016236,40935,home,1,171.95
1016236,12635,home,3,376.09
1016236,96148,toys,2,37.95
1016236,34671,sports,1,353.39
1016237,41242,toys,2,114.24
1016238,90364,music,1,64.61
1016239,67108,jewelry,10,1834.73
1016239,39117,toys,3,81.95
1016239,87324,beauty,4,129.89
1016239,77044,music,4,140.47
1016239,17858,office,1,188.15
1016239,16571,garden,1,50.25
1016239,81638,toys,1,63.72
1016239,25340,toys,10,104.17
1016239,29176,fashion,10,56.47
1016240,36422,automotive,1,153.46
1016241,19443,automotive,2,562.57
1016242,66393,sports,1,428.05
1016242,92921,automotive,1,617.89
1016242,82641,sports,10,468.17
1016242,40447,grocery,4,27.24
1016242,92725,sports,1,400.07
1016242,65168,garden,1,251.71
1016243,58707,grocery,2,37.42
1016243,83344,automotive,1,45.31
1016244,53473,automotive,1,756.18
1016245,75306,garden,1,13.69
1016245,71622,garden,5,214.66
1016245,79789,garden,4,275.59
1016245,20602,electronics,1,138.04
1016245,29458,books,4,10.99
1016245,89428,office,1,193.50
1016245,90219,garden,1,22.85
1016245,93484,garden,1,98.99
1016245,43722,garden,2,214.27
1016245,90049,garden,4,196.09
1016245,39642,garden,1,20.11
1016246,46070,office,3,115.88
1016246,96399,garden,3,208.49
1016246,45349,fashion,2,163.91
1016247,70898,garden,1,19.18
1016248,22043,garden,2,44.68
1016249,53274,garden,2,103.49
1016250,92863,pet,10,165.05
1016251,34703,books,3,34.95
1016252,88537,pet,1,164.15
1016252,78154,pet,1,120.66
1016252,88296,jewelry,2,1931.89
1016252,41573,electronics,1,883.02
1016252,58142,jewelry,2,1273.81
1016252,99838,books,3,56.23
1016252,93525,garden,5,156.47
1016252,83701,home,1,288.92
1016252,45061,books,4,39.77
1016252,86823,electronics,2,394.98
1016252,78335,jewelry,3,183.88
1016252,47843,garden,2,233.18
1016252,68443,jewelry,1,379.38
1016253,70469,pet,1,160.44
1016253,79571,office,2,119.95
1016253,73232,books,2,48.45
1016253,41831,electronics,1,1264.42
1016253,43739,books,1,20.12
1016253,87577,pet,2,50.19
1016253,98451,home,4,387.61
1016254,98864,sports,1,240.87
1016255,49872,beauty,3,43.92
1016256,18746,fashion,5,179.59
1016256,37223,fashion,4,148.15
1016256,62636,fashion,1,205.11
1016256,41982,automotive,3,334.51
1016256,67343,fashion,1,169.33
1016256,53823,beauty,2,66.86
1016256,91130,books,1,25.92
1016256,44417,fashion,1,194.77
1016256,30604,automotive,3,122.16
1016257,79687,fashion,3,231.77
1016258,48961,garden,2,171.21
1016258,93927,pet,1,113.33
1016258,38727,beauty,3,116.75
1016258,69696,automotive,1,184.37
1016259,70217,fashion,1,99.23
1016259,48590,automotive,1,429.38
1016259,44494,automotive,3,787.37
1016259,10827,beauty,2,61.13
1016259,61379,beauty,1,106.38
1016259,20506,grocery,2,38.20
1016259,23616,fashion,2,54.90
1016260,73808,toys,2,60.65
1016261,34760,books,1,23.75
1016261,73201,beauty,3,14.74
1016262,90613,automotive,2,548.03
1016262,18875,fashion,1,32.69
1016263,58151,music,2,133.83
1016264,91678,beauty,1,135.10
1016265,35983,fashion,2,199.67
1016266,97017,automotive,1,696.06
1016267,33894,automotive,2,313.30
1016267,89554,fashion,10,238.94
1016267,14551,electronics,2,716.16
1016267,24950,beauty,1,62.99
1016267,25010,electronics,2,448.16
1016268,76449,automotive,1,134.94
1016268,69737,automotive,2,287.75
1016268,42678,beauty,1,114.62
1016268,21233,fashion,3,228.46
1016269,73547,beauty,1,148.50
1016270,21531,beauty,2,80.41
1016270,62317,electronics,1,1139.07
1016270,56673,fashion,1,87.94
1016270,16775,fashion,10,227.80
1016270,46553,automotive,1,439.39
1016270,59348,automotive,1,593.03
1016270,95670,beauty,1,135.69
1016270,56053,fashion,1,86.60
1016271,73547,beauty,2,11.93
1016272,71551,beauty,1,80.28
1016272,79289,automotive,2,378.06
1016273,11670,automotive,1,708.47
1016273,63919,automotive,1,256.93
1016273,35578,automotive,5,790.02
1016274,60846,automotive,3,494.54
1016275,38885,home,1,48.16
1016275,99463,automotive,1,839.11
1016275,10710,automotive,10,715.84
1016275,48099,automotive,1,217.90
1016276,22598,jewelry,1,1784.11
1016277,73676,beauty,1,144.81
1016278,18728,sports,3,435.70
1016279,42847,sports,2,109.04
1016280,23086,toys,5,109.71
1016280,55650,fashion,1,232.76
1016281,79011,sports,3,168.84
1016282,19518,sports,1,293.36
1016282,84999,sports,1,421.19
1016282,35338,sports,1,23.23
1016282,72340,sports,2,53.09
1016282,87751,sports,2,278.03
1016282,36198,sports,10,399.39
1016282,50394,jewelry,3,1661.03
1016283,31043,fashion,1,235.94
1016283,64397,sports,2,222.86
1016283,72998,garden,1,119.04
1016283,12465,home,1,137.63
1016283,28022,sports,3,303.54
1016283,65301,books,1,15.84
1016284,54480,garden,1,24.34
1016284,88242,sports,3,352.78
1016284,80516,sports,1,490.26
1016284,74125,sports,1,256.25
1016284,67599,sports,1,321.52
1016285,67504,sports,2,389.66
1016286,15546,automotive,1,554.85
1016286,63285,grocery,5,34.97
1016286,93440,sports,1,355.78
1016286,53148,sports,1,473.05
1016286,55016,beauty,3,146.16
1016286,67899,beauty,1,136.56
1016286,55331,toys,1,101.22
1016286,31066,sports,3,267.12
1016286,91362,sports,1,194.04
1016286,41573,electronics,3,896.40
1016286,85544,sports,1,308.42
1016286,15970,sports,2,306.62
1016286,13168,sports,1,74.19
1016286,46758,beauty,4,46.17
1016286,52616,sports,1,337.59
1016287,76565,sports,1,301.27
1016287,99088,sports,1,37.97
1016287,34140,beauty,2,23.68
1016288,88475,sports,3,273.81
1016288,74921,grocery,1,21.73
1016289,85714,sports,2,58.31
1016289,90068,sports,1,240.43
1016290,47455,pet,1,9.43
1016290,55248,sports,3,222.74
1016290,35911,sports,10,70.19
1016291,72444,sports,1,160.30
1016291,22994,sports,2,56.68
1016291,72211,sports,4,280.80
1016292,21215,sports,2,364.08
1016293,87282,sports,2,179.28
1016293,72469,sports,1,30.10
1016293,96012,garden,1,198.31
1016293,31657,home,4,219.90
1016293,18502,electronics,1,1241.84
1016293,81851,sports,1,257.30
1016294,56180,sports,2,446.35
1016295,97180,sports,2,254.04
1016296,55015,sports,4,206.68
1016297,30019,beauty,1,100.52
1016297,20765,sports,1,458.27
1016297,81068,jewelry,3,1154.78
1016297,95779,garden,1,168.19
1016297,27339,jewelry,3,1895.11
1016297,72048,jewelry,1,1148.12
1016297,93718,electronics,2,1269.89
1016297,97228,jewelry,2,368.56
1016297,46433,garden,2,204.11
1016297,20690,electronics,1,792.52
1016298,60080,pet,3,152.53
1016298,18105,garden,3,47.91
1016298,21035,pet,1,167.03
1016298,93524,pet,1,157.51
1016299,73181,music,3,27.90
1016300,97587,toys,2,98.83
1016301,26582,grocery,4,15.24
1016301,25079,beauty,1,8.18
1016301,30019,beauty,1,63.62
1016301,55954,jewelry,2,1483.67
1016301,71113,electronics,1,778.32
1016302,35298,jewelry,1,208.40
1016302,32619,books,1,14.41
1016303,13955,music,1,79.99
1016304,65944,beauty,2,116.70
1016305,42444,sports,1,19.57
1016305,55923,beauty,4,112.87
1016305,37874,beauty,5,89.64
1016305,64439,beauty,1,132.75
1016305,53955,toys,1,62.05
1016306,17035,toys,2,89.20
1016307,51868,beauty,2,73.56
1016307,81767,toys,5,97.70
1016307,63743,electronics,2,1007.52
1016307,73550,toys,1,34.05
1016307,98339,jewelry,1,599.05
1016308,75946,beauty,3,136.37
1016309,74004,beauty,1,81.59
1016309,58560,garden,1,103.28
1016309,70477,toys,1,102.36
1016309,90954,beauty,2,50.88
1016309,68871,jewelry,10,1873.15
1016309,43559,toys,1,87.05
1016309,13206,garden,1,218.33
1016310,72998,garden,1,102.48
1016311,41405,garden,3,29.65
1016311,15251,home,1,395.98
1016311,19942,office,2,55.01
1016311,91441,music,2,20.26
1016312,93891,beauty,3,110.92
1016313,22466,toys,2,41.66
1016314,16903,beauty,1,33.74
1016315,24495,pet,1,31.82
1016315,69361,grocery,1,26.20
1016315,87492,grocery,1,36.66
1016315,29069,grocery,2,16.06
1016316,51760,music,1,123.00
1016316,50255,music,1,22.29
1016316,51086,music,2,192.26
1016316,34265,music,1,21.68
1016316,22267,music,1,51.15
1016316,24666,music,1,133.12
1016316,16997,jewelry,1,575.57
1016316,27802,automotive,1,57.86
1016316,91910,music,4,73.55
1016317,56697,books,1,22.55
1016318,72507,music,2,99.61
1016318,93593,fashion,5,234.58
1016318,51760,music,1,39.78
1016318,66559,pet,1,137.01
1016318,24795,music,2,134.99
1016319,89703,music,2,131.31
1016319,51760,music,3,104.77
1016319,67621,music,1,15.72
1016319,46603,music,1,77.38
1016320,77447,music,2,217.83
1016320,23331,music,2,218.26
1016320,21190,music,2,158.33
1016321,13697,music,2,112.13
1016322,21849,electronics,3,130.87
1016322,74705,jewelry,2,2124.77
1016322,66483,fashion,1,154.75
1016322,63891,books,3,22.79
1016322,48323,electronics,3,324.97
1016322,36424,garden,2,253.81
1016322,32763,sports,1,367.36
1016322,96053,garden,4,285.62
1016322,71622,garden,3,236.89
1016322,54080,sports,1,272.30
1016323,42113,garden,2,73.49
1016323,98201,electronics,1,709.49
1016324,66499,fashion,2,64.67
1016324,65997,electronics,1,492.58
1016324,75177,garden,1,263.29
1016324,94612,electronics,1,727.50
1016325,62317,electronics,2,586.57
1016325,37074,electronics,1,1288.52
1016325,49115,sports,2,482.24
1016325,90299,electronics,10,1468.83
1016326,75404,electronics,2,432.87
1016327,76931,electronics,2,532.37
1016327,35464,garden,2,133.56
1016327,98610,automotive,10,690.20
1016328,59212,automotive,5,414.01
1016328,38437,books,4,11.62
1016329,16666,garden,1,262.47
1016330,20152,electronics,1,852.41
1016330,98031,electronics,1,1178.97
1016330,14213,garden,1,193.30
1016330,84698,electronics,1,324.22
1016330,15163,grocery,2,25.20
1016331,71443,garden,1,247.95
1016331,97517,garden,2,290.19
1016332,12643,electronics,2,1298.93
1016332,22066,electronics,1,1371.35
1016332,48058,electronics,5,585.33
1016332,60138,electronics,1,910.80
1016332,60941,electronics,1,105.08
1016332,73062,electronics,2,277.43
1016333,33614,electronics,4,447.72
1016333,29366,garden,3,265.35
1016333,32496,electronics,4,176.52
1016333,45718,garden,4,168.52
1016334,72933,electronics,2,1315.13
1016334,68034,books,1,36.12
1016334,46134,garden,3,226.94
1016335,89398,jewelry,1,798.04
1016336,81438,pet,1,91.08
1016336,91668,electronics,1,796.12
1016337,41941,automotive,2,314.49
1016338,88794,electronics,1,244.38
1016339,99472,garden,1,217.17
1016340,84246,pet,4,112.39
1016341,36881,garden,1,224.67
1016342,61133,automotive,1,149.83
1016342,22488,books,1,53.33
1016343,63598,electronics,1,158.65
1016344,71226,music,1,25.03
1016344,24950,beauty,3,71.29
1016345,66880,home,2,270.54
1016345,43334,home,2,312.39
1016345,81361,beauty,2,78.42
1016345,92721,home,1,148.27
1016345,33782,home,1,156.78
1016345,83373,beauty,5,113.44
1016346,60535,beauty,4,95.61
1016347,14091,music,4,44.15
1016348,69644,fashion,2,185.80
1016348,18770,beauty,1,42.19
1016348,69304,home,1,379.03
1016348,18661,office,2,48.62
1016348,85179,garden,2,164.97
1016348,41766,home,2,35.68
1016349,65184,garden,1,280.08
1016349,68273,automotive,1,189.89
1016349,17472,music,1,216.26
1016350,97387,pet,1,71.04
1016351,33099,pet,1,124.79
1016351,48395,toys,3,26.38
1016351,83681,toys,2,47.24
1016351,38087,garden,2,201.62
1016352,50616,pet,1,22.52
1016352,12852,home,5,264.88
1016352,58452,fashion,1,241.70
1016352,23256,toys,3,69.58
1016352,77704,pet,1,100.47
1016352,49942,pet,1,38.80
1016352,92101,pet,1,50.09
1016352,81005,electronics,1,1064.59
1016353,99641,pet,1,165.62
1016354,26420,electronics,1,646.30
1016354,62172,toys,1,28.78
1016354,90643,home,1,369.76
1016354,69105,beauty,1,133.66
1016355,33516,toys,1,97.20
1016356,81452,toys,1,21.23
1016357,90201,toys,5,78.62
1016357,34736,fashion,1,230.21
1016357,77329,fashion,3,145.83
1016357,44102,fashion,1,110.04
1016357,92414,toys,1,70.79
1016358,11039,pet,2,30.32
1016359,63568,fashion,1,117.92
1016359,51889,music,1,180.65
1016359,19648,books,5,58.16
1016359,37610,fashion,1,117.88
1016359,38599,fashion,2,218.63
1016360,13301,toys,3,29.98
1016361,14254,garden,1,126.66
1016361,17858,office,2,132.34
1016361,74864,home,1,230.13
1016362,99306,books,3,48.38
1016363,44658,books,2,31.03
1016364,33584,fashion,1,91.86
1016365,84855,books,1,8.97
1016365,42610,office,10,158.58
1016366,74462,garden,1,272.85
1016366,89340,office,1,16.21
1016366,86722,books,3,9.53
1016367,48269,jewelry,1,1107.54
1016367,11242,automotive,4,170.39
1016368,13238,automotive,1,836.29
1016368,85469,automotive,10,49.30
1016368,32312,grocery,1,28.08
1016368,27931,automotive,1,390.48
1016368,82990,office,1,107.40
1016368,91117,automotive,1,694.80
1016368,20139,books,4,8.28
1016368,94823,books,3,36.95
1016369,60741,pet,3,159.88
1016370,12602,electronics,1,1239.84
1016370,57467,grocery,2,43.99
1016371,52694,pet,2,88.31
1016372,80303,electronics,1,644.00
1016372,39109,pet,1,56.70
1016372,23614,sports,1,301.60
1016372,43896,automotive,1,290.21
1016372,52349,electronics,2,1147.54
1016372,81003,home,1,90.83
1016373,86250,electronics,1,926.94
1016373,41245,jewelry,2,1255.45
1016374,96344,beauty,1,146.44
1016374,24883,garden,1,194.87
1016375,15001,electronics,10,688.89
1016376,29979,fashion,3,48.12
1016376,31341,beauty,1,10.31
1016377,26879,music,3,100.88
1016378,16119,electronics,1,1128.84
1016379,81496,electronics,3,212.64
1016379,91194,fashion,1,56.16
1016379,90364,music,2,208.93
1016379,52865,music,2,93.55
1016379,82604,music,1,157.25
1016380,33872,electronics,1,223.22
1016381,56693,garden,1,112.53
1016381,10721,grocery,2,22.17
1016381,83193,jewelry,2,2475.47
1016381,73256,garden,3,51.41
1016381,70107,office,4,63.63
1016381,90347,office,1,137.33
1016381,25204,garden,1,49.09
1016381,31618,electronics,1,101.27
1016381,79700,office,5,180.51
1016381,76627,office,4,57.02
1016382,52220,electronics,1,946.62
1016383,13761,electronics,3,1308.93
1016383,63021,sports,5,323.07
1016384,64587,electronics,1,776.86
1016384,42089,electronics,2,1395.77
1016384,53467,electronics,5,812.97
1016385,27626,electronics,5,1257.00
1016386,35802,electronics,1,916.90
